Barometers In iPhones Mean More Crowdsourcing In Weather Forecasts,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ebOHTijCXJI/story01.htm,"cryptoz (878581) writes Apple is now adding barometers to its mobile devices: both new iPhones have valuable atmospheric pressure sensors being used for HealthKit (step counting). Since many Android devices have been carrying barometers for years, scientists like Cliff Mass have been using the sensor data to improve weather forecasts. Open source data collection projects like PressureNet on Android automatically collect and send the atmospheric sensor data to researchers.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Barometers+In+iPhones+Mean+More+Crowdsourcing+In+Weather+Forecasts%3A+http%3A%2F%2Fbit.ly%2F1rYleZn""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F20%2F1732252%2Fbarometers-in-iphones-mean-more-crowdsourcing-in-weather-forecasts%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/20/1732252/barometers-in-iphones-mean-more-crowdsourcing-in-weather-forecasts?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/20/1732252/barometers-in-iphones-mean-more-crowdsourcing-in-weather-forecasts?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5851933&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa55355/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474562770/u/49/f/647410/c/35028/s/3fa55355/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/ebOHTijCXJI"" height=""1"" width=""1""/>"
Be True To Your CS School: LinkedIn Ranks US Schools For Job-Seeking Programmers,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/MKZjLwOBQFg/story01.htm,"theodp writes ""The Motley Fool reports that the Data Scientists at LinkedIn have been playing with their Big Data, ranking schools based on how successful recent grads have been at landing desirable software development jobs. Here's their Top 25: CMU, Caltech, Cornell, MIT, Princeton, Berkeley, Univ. of Washington, Duke, Michigan, Stanford, UCLA, Illinois, UT Austin, Brown, UCSD, Harvard, Rice, Penn, Univ. of Arizona, Harvey Mudd, UT Dallas, San Jose State, USC, Washington University, RIT. There's also a shorter list for the best schools for software developers at startups, which draws a dozen schools from the previously mentioned schools, and adds Columbia, Univ. of Virginia, and Univ. of Maryland College Park. If you're in a position to actually hire new graduates, how much do you care about applicants' alma maters?<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Be+True+To+Your+CS+School%3A+LinkedIn+Ranks+US+Schools+For+Job-Seeking+Programmers%3A+http%3A%2F%2Fbit.ly%2F1tCTsZK""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F10%2F19%2F032249%2Fbe-true-to-your-cs-school-linkedin-ranks-us-schools-for-job-seeking-programmers%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/10/19/032249/be-true-to-your-cs-school-linkedin-ranks-us-schools-for-job-seeking-programmers?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/10/19/032249/be-true-to-your-cs-school-linkedin-ranks-us-schools-for-job-seeking-programmers?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5846231&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9b5e9c/sc/13/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/a2.htm""><img src=""http://da.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474470171/u/49/f/647410/c/35028/s/3f9b5e9c/sc/13/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/MKZjLwOBQFg"" height=""1"" width=""1""/>"
Blind cave fish may provide insight on eye disease and other human health issues (Eurekalert),http://news.feedzilla.com/en_us/stories/science/404149439?client_source=api&format=json,"Blind cave fish may not be the first thing that comes to mind when it comes to
understanding human sight, but recent research indicates they may have quite a
bit to teach us about the causes of many human ailments, including those that
result in loss of sight. A team of researchers, led by Suzanne McGaugh, is
looking to the tiny eyeless fish for clues about the underpinnings of
degenerative eye disease and more.

"
Brain Patterns Give Clues To Why Some People Just Keep Gambling,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/O0Hmct_MbqE/story01.htm,"Research from several UK universities, as reported by Time, indicates that the brain activity of compulsive gamblers shows a marked difference in response to pleasure-triggering behavior, which may help explain why they have trouble stopping: [The participants] took an amphetamine capsule, which unleashes endorphins with similar effects to the rush you get from exercise or alcohol, the study says. An additional PET scan revealed that pathological gamblers responded differently to the drug. They released fewer endorphins than those who didn't gamble, and they also reported lower levels of euphoria on a questionnaire afterward. This might help explain the addictive part of pathological gambling: to get pleasure from the act, problem gamblers might need more of it or to work harder for it.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Brain+Patterns+Give+Clues+To+Why+Some+People+Just+Keep+Gambling%3A+http%3A%2F%2Fbit.ly%2F1t0BkHo""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F19%2F1849248%2Fbrain-patterns-give-clues-to-why-some-people-just-keep-gambling%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/19/1849248/brain-patterns-give-clues-to-why-some-people-just-keep-gambling?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/19/1849248/brain-patterns-give-clues-to-why-some-people-just-keep-gambling?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5847675&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9ce6a6/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474526986/u/49/f/647410/c/35028/s/3f9ce6a6/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/O0Hmct_MbqE"" height=""1"" width=""1""/>"
Comet makes rare close pass by Mars as spacecraft watch (reuters),http://news.feedzilla.com/en_us/stories/science/404059253?client_source=api&format=json,"NEW YORK (Reuters) - A comet from the outer reaches of the solar system on
Sunday made a rare, close pass by Mars where a fleet of robotic science probes
were poised for studies.







"
Companies pulling out of Canadian tar sands oil (ecoearth.info),http://news.feedzilla.com/en_us/stories/science/404047888?client_source=api&format=json,"Living on Earth: With crude prices sharply down and the future of the Keystone
XL pipeline in doubt, energy companies are dubious about investing in oil from
the Alberta Tar Sands. OnEarth writer Brian Palmer discusses the problems
facing the industry with host Steve Curwood. Transcript CURWOOD: From the
Jennifer and Ted Stanley Studios in Boston and PRI, this is Living on Earth.
I'm Steve Curwood. The price of oil has been plummeting, down some 25 percent
since June, and as we record this show, the price per...

"
"Developers, IT Still Racking Up (Mostly) High Salaries",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/qncWt-VjWWo/story01.htm,"Nerval's Lobster (2598977) writes Software development and IT remain common jobs among those in the higher brackets, although not the topmost one, according to a new study (with graph) commissioned by NPR. Among those earning between $58,000 and $72,000, IT was the sixth-most-popular job, while software developers came in tenth place. In the next bracket up (earning between $72,000 and $103,000), IT rose to third, with software development just behind in fourth place. As incomes increased another level ($103,000 to $207,000), software developers did even better, coming in second behind managers, although IT dropped off the list entirely. In the top percentile ($207,000 and above), neither software developers nor IT staff managed to place; this is a segment chiefly occupied by physicians (in first place), managers, chief executives, lawyers, and salespeople who are really good at their jobs. In other words, it seems like a good time to be in IT, provided you have a particular skillset. If those high salaries are in Silicon Valley or New York, though, they might not seem as high as half the same rate would in Omaha, or Houston, or Raleigh.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Developers%2C+IT+Still+Racking+Up+(Mostly)+High+Salaries%3A+http%3A%2F%2Fbit.ly%2FZLFiYu""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F10%2F20%2F1556245%2Fdevelopers-it-still-racking-up-mostly-high-salaries%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/10/20/1556245/developers-it-still-racking-up-mostly-high-salaries?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/10/20/1556245/developers-it-still-racking-up-mostly-high-salaries?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5851709&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa45c6f/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474506415/u/49/f/647410/c/35028/s/3fa45c6f/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/qncWt-VjWWo"" height=""1"" width=""1""/>"
Dozens Declared Free of Ebola Risk in Texas (NY Times),http://news.feedzilla.com/en_us/stories/science/404092574?client_source=api&format=json,"The 21-day monitoring period ended for nearly everyone who had contact with
the country’s first Ebola fatality, as the Pentagon said it would form a
30-person military medical team.







"
Fossils Rewrite History of Sex (Scientific American),http://news.feedzilla.com/en_us/stories/science/404250833?client_source=api&format=json,"Evidence of bony organs in ancient, fish suggests that they copulated even
though many of their descendants stopped doing so


-- Read more on ScientificAmerican.com

"
"Gigabit Cellular Networks Could Happen, With 24GHz Spectrum",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/KlgqjLRDGvQ/story01.htm,"An anonymous reader writes A Notice of Inquiry was issued by the Federal Communications Commission (FCC) on Friday that focuses research on higher frequencies for sending gigabit streams of mobile data. The inquiry specifically states that its purpose is to determine ""what frequency bands above 24 GHz would be most suitable for mobile services, and to begin developing a record on mobile service rules and a licensing framework for mobile services in those bands"". Cellular networks currently use frequencies between 600 MHz to 3 GHz with the most desirable frequencies under 1 GHz being owned by AT&amp;T and Verizon Wireless. The FCC feels, however, that new technology indicates the potential for utilizing higher frequency ranges not necessarily as a replacement but as the implementation necessary to finally usher in 5G wireless technology. The FCC anticipates the advent of 5G commercial offerings within six years.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Gigabit+Cellular+Networks+Could+Happen%2C+With+24GHz+Spectrum%3A+http%3A%2F%2Fbit.ly%2F1oketqf""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F19%2F222234%2Fgigabit-cellular-networks-could-happen-with-24ghz-spectrum%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/19/222234/gigabit-cellular-networks-could-happen-with-24ghz-spectrum?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/19/222234/gigabit-cellular-networks-could-happen-with-24ghz-spectrum?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5847943&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9d73a9/sc/46/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/a2.htm""><img src=""http://da.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474529487/u/49/f/647410/c/35028/s/3f9d73a9/sc/46/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/KlgqjLRDGvQ"" height=""1"" width=""1""/>"
Google Changes 'To Fight Piracy' By Highlighting Legal Sites,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/YGakWqSC9zw/story01.htm,"mrspoonsi writes Google has announced changes to its search engine in an attempt to curb online piracy. The company has long been criticised for enabling people to find sites to download entertainment illegally. The entertainment industry has argued that illegal sites should be ""demoted"" in search results. The new measures, mostly welcomed by music trade group the BPI, will instead point users towards legal alternatives such as Spotify and Google Play. Google will now list these legal services in a box at the top of the search results, as well as in a box on the right-hand side of the page. Crucially, however, these will be adverts &mdash; meaning if legal sites want to appear there, they will need to pay Google for the placement.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Changes+'To+Fight+Piracy'+By+Highlighting+Legal+Sites%3A+http%3A%2F%2Fbit.ly%2F1vVZkNT""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fsearch.slashdot.org%2Fstory%2F14%2F10%2F20%2F1535210%2Fgoogle-changes-to-fight-piracy-by-highlighting-legal-sites%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://search.slashdot.org/story/14/10/20/1535210/google-changes-to-fight-piracy-by-highlighting-legal-sites?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://search.slashdot.org/story/14/10/20/1535210/google-changes-to-fight-piracy-by-highlighting-legal-sites?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5851647&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa42f27/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474551522/u/49/f/647410/c/35028/s/3fa42f27/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/YGakWqSC9zw"" height=""1"" width=""1""/>"
How Do Astronomers Find Exoplanets? (Scientific American),http://news.feedzilla.com/en_us/stories/science/404176204?client_source=api&format=json,"NASA's Kepler spacecraft has discovered nearly 3,000 possible exoplanets by
tracking slight fluctuations in starlight to reveal their orbits. This is one
of several methods employed in the hunt for...


-- Read more on ScientificAmerican.com

"
How Lobby Groups Rejected the Canadian Government's Plan To Combat Patent Trolls,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/JijGRjcyp-8/story01.htm,"An anonymous reader writes Michael Geist reports that according to documents recently obtained under the Access to Information Act, the Canadian government quietly proposed a series of reforms to combat patent trolls including new prohibitions on demand letters, powers to the courts to stop patent forum shopping, and giving competition authorities the ability to deal with patent troll anti-competitive activity. The problem? Business lobby groups warned against the ""unintended consequences"" of patent reforms.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Lobby+Groups+Rejected+the+Canadian+Government's+Plan+To+Combat+Patent+Trolls%3A+http%3A%2F%2Fbit.ly%2F1x0tTyN""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F20%2F144238%2Fhow-lobby-groups-rejected-the-canadian-governments-plan-to-combat-patent-trolls%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/20/144238/how-lobby-groups-rejected-the-canadian-governments-plan-to-combat-patent-trolls?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/20/144238/how-lobby-groups-rejected-the-canadian-governments-plan-to-combat-patent-trolls?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5851387&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa3c045/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474504222/u/49/f/647410/c/35028/s/3fa3c045/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/JijGRjcyp-8"" height=""1"" width=""1""/>"
